age,annual_income,emp_length,loan_amount,loan_term,revol_util,revol_bal,credit_inquiries_last_6m,open_credit_lines,credit_utilization,delinquency_2yrs,total_current_balance,loan_status,recovered_amount,total_rec_prncp,funded_amnt,months_since_earliest_credit,installment_to_income,credit_limit,credit_utilization_derived,age_binned,loan_amount_binned,revol_util_binned,open_credit_lines_binned,months_since_earliest_credit_binned,credit_utilization_derived_binned,age_woe,loan_amount_woe,revol_util_woe,open_credit_lines_woe,months_since_earliest_credit_woe,credit_utilization_derived_woe,default_flag,LGD,EAD,probability_of_default,credit_score
63,63427,6,20176,60,0.8384404880168672,8136,5,10,0.2573436207857801,3,28092,fully_paid,0.0,20176.0,20176,197,0.3180979708956753,9703.729860712934,0.8384404880168673,"(60.0, 64.0]","(18862.6, 20926.2]","(0.654, 1.0]","(9.0, 11.0]","(181.0, 202.0]","(0.654, 0.992]",0.21089224953368915,0.22239607401517378,-0.21292199724267166,0.06273149934350207,-0.28144194367942776,-0.2535966658633725,0,1.0,0.0,0.2551657163458931,494.3974010983033
46,70561,4,14720,60,0.3190936519496816,22821,4,8,0.2323155678474498,0,84573,fully_paid,0.0,14720.0,14720,221,0.20861382350023383,71518.18865891661,0.3190936519496816,"(44.0, 47.0]","(12907.0, 14821.5]","(0.299, 0.363]","(7.0, 8.0]","(220.0, 243.0]","(0.312, 0.375]",0.010221554071538009,0.15480278288264576,0.08557099131332485,-0.2594420128775647,-0.07678982291809178,0.15453155966427556,0,1.0,0.0,0.27405089206573163,496.3390504379665
39,83677,3,22253,36,0.5940135577365049,12210,5,9,0.6806290543085582,0,114543,default,1245.5331238304325,10285.461511792946,22253,217,0.2659392664650979,20555.086396556904,0.5940135577365049,"(35.0, 39.0]","(20926.2, 24186.1]","(0.57, 0.654]","(8.0, 9.0]","(202.0, 220.0]","(0.571, 0.654]",0.10553173387586309,-0.03410307099991913,-0.08371026576266545,-0.1947396781594812,-0.01621170299661753,0.0022874581075990625,1,0.9440285299137001,11967.538488207054,0.2565232560490892,494.5400089898817
61,40479,0,20771,36,0.8229200355816674,30242,5,10,0.3410444817901972,0,95212,fully_paid,0.0,20771.0,20771,170,0.5131302650757182,36749.62170367373,0.8229200355816674,"(60.0, 64.0]","(18862.6, 20926.2]","(0.654, 1.0]","(9.0, 11.0]","(160.4, 181.0]","(0.654, 0.992]",0.21089224953368915,0.22239607401517378,-0.21292199724267166,0.06273149934350207,-0.047407558765098286,-0.2535966658633725,0,1.0,0.0,0.28727314644556995,497.64907697803056
29,97858,3,15578,36,0.599224532050463,5498,0,9,0.4291833267503536,1,69934,charged_off,7366.772717499937,11001.513310502867,15578,45,0.15918984651229331,9175.191778591923,0.599224532050463,"(26.0, 30.0]","(14821.5, 16604.0]","(0.57, 0.654]","(8.0, 9.0]","(35.999, 57.0]","(0.571, 0.654]",-0.16200190681541482,0.014467844952989266,-0.08371026576266545,-0.1947396781594812,-0.05486506244834814,0.0022874581075990625,1,0.5271040751380192,4576.486689497133,0.18537250017755502,486.21509940432975
60,87884,6,14165,36,0.5434646987853577,9191,3,8,0.8314538153028929,0,44054,fully_paid,0.0,14165.0,14165,215,0.16117837148969097,16911.862022578214,0.5434646987853577,"(56.0, 60.0]","(12907.0, 14821.5]","(0.516, 0.57]","(7.0, 8.0]","(202.0, 220.0]","(0.516, 0.571]",0.05795295689272797,0.15480278288264576,0.13191848904905776,-0.2594420128775647,-0.01621170299661753,0.10475665883230417,0,1.0,0.0,0.3188452334029736,500.6406977529991
61,87954,8,21438,36,0.0356286196459267,16276,4,10,0.1570754758935765,0,77392,fully_paid,0.0,21438.0,21438,67,0.24374104645610206,456823.76027331664,0.0356286196459267,"(60.0, 64.0]","(20926.2, 24186.1]","(-0.001, 0.147]","(9.0, 11.0]","(57.0, 77.0]","(0.0012100000000000001, 0.171]",0.21089224953368915,-0.03410307099991913,0.06209022246805747,0.06273149934350207,-0.016711328288050033,0.020636596775795362,0,1.0,0.0,0.3897979444010026,506.85913961953037
35,80961,7,10005,36,0.288384813542821,28577,5,12,0.5540967552219827,0,49312,fully_paid,0.0,10005.0,10005,96,0.12357801904620744,99093.29013872199,0.288384813542821,"(30.0, 35.0]","(8598.2, 10961.8]","(0.236, 0.299]","(11.0, 12.0]","(77.0, 100.0]","(0.251, 0.312]",0.030024181367717683,-0.32262091449909625,0.014467844952989266,-0.18939149983247744,-0.010397733131197675,0.15453155966427556,0,1.0,0.0,0.2595131166568278,494.85235870599206
53,70490,0,4453,36,0.3175792100053523,7864,4,2,0.3192722059938075,1,92462,fully_paid,0.0,4453.0,4453,47,0.06317208114626188,24762.32622364501,0.3175792100053523,"(52.0, 56.0]","(999.999, 5348.8]","(0.299, 0.363]","(1.999, 3.0]","(35.999, 57.0]","(0.312, 0.375]",-0.05329185165078776,0.014467844952989266,0.08557099131332485,0.10985139502037945,-0.05486506244834814,0.15453155966427556,0,1.0,0.0,0.33725937332321776,502.3117438899985
59,86821,1,4413,36,0.677438142637268,18765,5,12,0.8272541809170488,0,69156,fully_paid,0.0,4413.0,4413,176,0.05082871655475058,27699.94604518107,0.677438142637268,"(56.0, 60.0]","(999.999, 5348.8]","(0.654, 1.0]","(11.0, 12.0]","(160.4, 181.0]","(0.654, 0.992]",0.05795295689272797,0.014467844952989266,-0.21292199724267166,-0.18939149983247744,-0.047407558765098286,-0.2535966658633725,0,1.0,0.0,0.1687970774123469,483.938838412272
54,84795,0,9425,36,0.2538780917237144,3360,3,5,0.3122843495016497,2,61349,fully_paid,0.0,9425.0,9425,45,0.11115042160504747,13234.69850110799,0.2538780917237144,"(52.0, 56.0]","(8598.2, 10961.8]","(0.236, 0.299]","(4.0, 6.0]","(35.999, 57.0]","(0.251, 0.312]",-0.05329185165078776,-0.32262091449909625,0.014467844952989266,0.06769290798601699,-0.05486506244834814,0.15453155966427556,0,1.0,0.0,0.24885004449206505,493.7272757242705
44,61148,6,19617,36,0.3829250640054614,24167,5,5,0.6337834345056104,0,51477,charged_off,8133.127287264671,10053.300805575162,19617,105,0.3208118008765618,63111.5648247442,0.3829250640054614,"(39.0, 44.0]","(18862.6, 20926.2]","(0.363, 0.411]","(4.0, 6.0]","(100.0, 120.0]","(0.375, 0.419]",-0.2884295497508168,0.22239607401517378,0.3748646676594474,0.06769290798601699,0.25998439166102544,0.020636596775795362,1,0.5854041246233027,9563.699194424838,0.40888567758170624,508.45089541606126
36,55659,7,12040,60,0.5680550908019519,8481,1,6,0.1383646595696276,0,35175,default,486.0207583925466,5369.1822666376565,12040,38,0.21631721734131049,14929.889965473149,0.5680550908019519,"(35.0, 39.0]","(10961.8, 12907.0]","(0.516, 0.57]","(4.0, 6.0]","(35.999, 57.0]","(0.516, 0.571]",0.10553173387586309,0.20003378259465038,0.13191848904905776,0.06769290798601699,-0.05486506244834814,0.10475665883230417,1,0.9596328273760344,6670.8177333623435,0.4190626070245531,509.28991887145486
54,72546,10,16431,60,0.244860130089953,21187,3,9,0.8106556296088318,0,49932,fully_paid,0.0,16431.0,16431,206,0.22649077826482508,86526.94904726483,0.24486013008995297,"(52.0, 56.0]","(14821.5, 16604.0]","(0.236, 0.299]","(8.0, 9.0]","(202.0, 220.0]","(0.171, 0.251]",-0.05329185165078776,0.014467844952989266,0.014467844952989266,-0.1947396781594812,-0.01621170299661753,-0.16027918017575785,0,1.0,0.0,0.21890685431790888,490.38141035241296
46,108725,7,11532,36,0.4558179370114683,21704,4,11,0.6839447706749466,0,58784,fully_paid,0.0,11532.0,11532,133,0.10606576224419406,47615.50223824108,0.4558179370114683,"(44.0, 47.0]","(10961.8, 12907.0]","(0.411, 0.461]","(9.0, 11.0]","(120.0, 140.0]","(0.419, 0.471]",0.010221554071538009,0.20003378259465038,-0.43923512331816045,0.06273149934350207,0.28999844701620564,-0.3061262071632222,0,1.0,0.0,0.26792421179625714,495.7187742541634
38,39022,9,11588,36,0.4297546809002185,0,2,2,0.3887614246433641,0,42291,fully_paid,0.0,11588.0,11588,118,0.29696068884219157,0.0,,"(35.0, 39.0]","(10961.8, 12907.0]","(0.411, 0.461]","(1.999, 3.0]","(100.0, 120.0]",,0.10553173387586309,0.20003378259465038,-0.43923512331816045,0.10985139502037945,0.25998439166102544,,0,1.0,0.0,0.44961772825789786,511.7780652209195
54,33311,0,7821,36,0.5754220250503933,17093,5,7,0.5785966200319667,1,58940,fully_paid,0.0,7821.0,7821,166,0.23478730749602233,29705.154227461244,0.5754220250503933,"(52.0, 56.0]","(5348.8, 8598.2]","(0.57, 0.654]","(6.0, 7.0]","(160.4, 181.0]","(0.571, 0.654]",-0.05329185165078776,-0.2946000282569388,-0.08371026576266545,-0.09513896158628819,-0.047407558765098286,0.0022874581075990625,0,1.0,0.0,0.22454932636615849,491.0353926658071
23,74119,0,14356,36,0.5317698282254486,9943,1,10,0.6914653465529699,0,79568,fully_paid,0.0,14356.0,14356,42,0.1936885279078239,18697.9393569215,0.5317698282254486,"(21.999, 26.0]","(12907.0, 14821.5]","(0.516, 0.57]","(9.0, 11.0]","(35.999, 57.0]","(0.516, 0.571]",-0.24740817331384096,0.15480278288264576,0.13191848904905776,0.06273149934350207,-0.05486506244834814,0.10475665883230417,0,1.0,0.0,0.3207946798751135,500.8199286484889
35,71272,10,13773,36,0.5254584026250186,19985,3,11,0.5305664561515198,0,58327,charged_off,1659.9751580734217,9839.695469486414,13773,103,0.19324559434279942,38033.457834457426,0.5254584026250186,"(30.0, 35.0]","(12907.0, 14821.5]","(0.516, 0.57]","(9.0, 11.0]","(100.0, 120.0]","(0.516, 0.571]",0.030024181367717683,0.15480278288264576,0.13191848904905776,0.06273149934350207,0.25998439166102544,0.10475665883230417,1,0.8794761375100979,3933.3045305135856,0.4836172685124745,514.511284330542
61,74333,5,17888,36,0.4401570340783317,6259,0,9,0.4222905601475717,1,33967,fully_paid,0.0,17888.0,17888,62,0.2406468190440316,14219.92497088239,0.4401570340783317,"(60.0, 64.0]","(16604.0, 18862.6]","(0.411, 0.461]","(8.0, 9.0]","(57.0, 77.0]","(0.419, 0.471]",0.21089224953368915,0.10884409198884579,-0.43923512331816045,-0.1947396781594812,-0.016711328288050033,-0.3061262071632222,0,1.0,0.0,0.28858691253042396,497.7772329890666
61,76098,1,17013,60,0.0648088058268304,9185,3,3,0.4803826403664387,0,0,charged_off,4045.808034762439,6058.655357555556,17013,68,0.22356697942127257,141724.5678703352,0.0648088058268304,"(60.0, 64.0]","(16604.0, 18862.6]","(-0.001, 0.147]","(1.999, 3.0]","(57.0, 77.0]","(0.0012100000000000001, 0.171]",0.21089224953368915,0.10884409198884579,0.06209022246805747,0.10985139502037945,-0.016711328288050033,0.020636596775795362,1,0.7621931443741586,10954.344642444445,0.44666794100714163,511.539515520275
60,64419,2,13619,36,0.4279324255372991,26984,4,8,0.5220049849778482,0,86412,fully_paid,0.0,13619.0,13619,186,0.2114127819432155,63056.68462986814,0.4279324255372991,"(56.0, 60.0]","(12907.0, 14821.5]","(0.411, 0.461]","(7.0, 8.0]","(181.0, 202.0]","(0.419, 0.471]",0.05795295689272797,0.15480278288264576,-0.43923512331816045,-0.2594420128775647,-0.28144194367942776,-0.3061262071632222,0,1.0,0.0,0.190633981868174,486.90445250211906
27,107246,4,4457,60,0.4110608370610444,26210,4,6,0.5112684967936609,0,46682,fully_paid,0.0,4457.0,4457,45,0.041558659530425375,63761.851377993706,0.4110608370610444,"(26.0, 30.0]","(999.999, 5348.8]","(0.411, 0.461]","(4.0, 6.0]","(35.999, 57.0]","(0.375, 0.419]",-0.16200190681541482,0.014467844952989266,-0.43923512331816045,0.06769290798601699,-0.05486506244834814,0.020636596775795362,0,1.0,0.0,0.22025317024110677,490.5385395434569
27,29977,5,22494,36,0.553308950354233,5058,0,3,0.5869038696417326,0,56013,fully_paid,0.0,22494.0,22494,98,0.7503752877205858,9141.366675456498,0.553308950354233,"(26.0, 30.0]","(20926.2, 24186.1]","(0.516, 0.57]","(1.999, 3.0]","(77.0, 100.0]","(0.516, 0.571]",-0.16200190681541482,-0.03410307099991913,0.13191848904905776,0.10985139502037945,-0.010397733131197675,0.10475665883230417,0,1.0,0.0,0.3266700698282996,501.3566772332967
24,49287,9,14404,36,0.3154143309994542,32963,1,12,0.2957508023792855,0,66349,fully_paid,0.0,14404.0,14404,91,0.29224744861728247,104506.98259508393,0.3154143309994542,"(21.999, 26.0]","(12907.0, 14821.5]","(0.299, 0.363]","(11.0, 12.0]","(77.0, 100.0]","(0.312, 0.375]",-0.24740817331384096,0.15480278288264576,0.08557099131332485,-0.18939149983247744,-0.010397733131197675,0.15453155966427556,0,1.0,0.0,0.28726022126736006,497.64781441166843
28,67418,0,15557,36,0.4083598169458994,0,4,2,0.3703594036460552,0,66357,default,2643.432949164205,5784.353876278451,15557,161,0.2307543979352695,0.0,,"(26.0, 30.0]","(14821.5, 16604.0]","(0.363, 0.411]","(1.999, 3.0]","(160.4, 181.0]",,-0.16200190681541482,0.014467844952989266,0.3748646676594474,0.10985139502037945,-0.047407558765098286,,1,0.8300808029077453,9772.646123721548,0.2811281869179727,497.0449259618003
29,28920,1,26203,36,0.4146721976337751,17145,1,3,0.4219668385940331,0,72733,charged_off,4337.27376353584,4443.392024952676,26203,120,0.9060511756569848,41345.9115364708,0.4146721976337751,"(26.0, 30.0]","(24186.1, 37934.0]","(0.411, 0.461]","(1.999, 3.0]","(100.0, 120.0]","(0.375, 0.419]",-0.16200190681541482,-0.13445038180117647,-0.43923512331816045,0.10985139502037945,0.25998439166102544,0.020636596775795362,1,0.8344741532062803,21759.60797504732,0.2823984250833942,497.17046063312273
63,65603,3,21357,36,0.257489069203026,2155,1,12,0.5942005951416047,2,80264,fully_paid,0.0,21357.0,21357,174,0.3255491364724174,8369.28731254536,0.257489069203026,"(60.0, 64.0]","(20926.2, 24186.1]","(0.236, 0.299]","(11.0, 12.0]","(160.4, 181.0]","(0.251, 0.312]",0.21089224953368915,-0.03410307099991913,0.014467844952989266,-0.18939149983247744,-0.047407558765098286,0.15453155966427556,0,1.0,0.0,0.2658651294253237,495.50829994489135
36,111536,5,18125,36,0.1693444693177184,18713,3,11,0.1943879590508551,0,72666,default,8152.898137156356,6796.938848381331,18125,126,0.16250358628604217,110502.57546286497,0.1693444693177184,"(35.0, 39.0]","(16604.0, 18862.6]","(0.147, 0.236]","(9.0, 11.0]","(120.0, 140.0]","(0.0012100000000000001, 0.171]",0.10553173387586309,0.10884409198884579,-0.13445038180117647,0.06273149934350207,0.28999844701620564,0.020636596775795362,1,0.5501849303637872,11328.06115161867,0.37744021592280574,505.81382267440364
50,70522,3,14983,36,0.4765081640990135,12383,1,7,0.530780195485759,0,0,fully_paid,0.0,14983.0,14983,202,0.21245852358129377,25986.962937799613,0.4765081640990135,"(47.0, 52.0]","(14821.5, 16604.0]","(0.461, 0.516]","(6.0, 7.0]","(181.0, 202.0]","(0.471, 0.516]",0.33137955571970856,0.014467844952989266,0.10884409198884579,-0.09513896158628819,-0.28144194367942776,0.20345076441715004,0,1.0,0.0,0.28872427618467517,497.7906125523609
54,75767,4,14918,36,0.6015526151303127,4823,5,12,0.6561569142313922,1,61789,fully_paid,0.0,14918.0,14918,181,0.1968931064975517,8017.586290361662,0.6015526151303127,"(52.0, 56.0]","(14821.5, 16604.0]","(0.57, 0.654]","(11.0, 12.0]","(160.4, 181.0]","(0.571, 0.654]",-0.05329185165078776,0.014467844952989266,-0.08371026576266545,-0.18939149983247744,-0.047407558765098286,0.0022874581075990625,0,1.0,0.0,0.20796754822899227,489.07796584721643
51,38495,3,16680,36,0.275018007515384,7625,4,13,0.509680319140055,0,57649,charged_off,3303.32173840663,8583.873374216319,16680,107,0.43330302636706064,27725.457212373523,0.275018007515384,"(47.0, 52.0]","(16604.0, 18862.6]","(0.236, 0.299]","(12.0, 13.0]","(100.0, 120.0]","(0.251, 0.312]",0.33137955571970856,0.10884409198884579,0.014467844952989266,-0.2999333742323016,0.25998439166102544,0.15453155966427556,1,0.8019591283928879,8096.126625783681,0.3947564154266433,507.27513034279764
60,54590,4,17848,60,0.3564464950912077,7133,4,9,0.515042633986006,0,42415,fully_paid,0.0,17848.0,17848,240,0.32694632716614763,20011.418538916492,0.3564464950912077,"(56.0, 60.0]","(16604.0, 18862.6]","(0.299, 0.363]","(8.0, 9.0]","(220.0, 243.0]","(0.312, 0.375]",0.05795295689272797,0.10884409198884579,0.08557099131332485,-0.1947396781594812,-0.07678982291809178,0.15453155966427556,0,1.0,0.0,0.30803381452405104,499.6358216650663
48,60620,1,26979,36,0.565909844045031,15763,2,4,0.4394995222597524,0,64385,fully_paid,0.0,26979.0,26979,141,0.4450511382382052,27854.260119118364,0.565909844045031,"(47.0, 52.0]","(24186.1, 37934.0]","(0.516, 0.57]","(3.0, 4.0]","(140.0, 160.4]","(0.516, 0.571]",0.33137955571970856,-0.13445038180117647,0.13191848904905776,0.07258379578651378,-0.09277768540060845,0.10475665883230417,0,1.0,0.0,0.32567887737300133,501.2664805008554
57,62057,10,32312,36,0.5853416946019429,24747,1,6,0.5124479109790926,2,50607,fully_paid,0.0,32312.0,32312,53,0.5206825982564417,42277.86988047897,0.5853416946019429,"(56.0, 60.0]","(24186.1, 37934.0]","(0.57, 0.654]","(4.0, 6.0]","(35.999, 57.0]","(0.571, 0.654]",0.05795295689272797,-0.13445038180117647,-0.08371026576266545,0.06769290798601699,-0.05486506244834814,0.0022874581075990625,0,1.0,0.0,0.2643194619486488,495.3496218035772
50,102041,8,17031,36,0.4462850936624616,34588,2,12,0.411778622469027,0,32961,fully_paid,0.0,17031.0,17031,116,0.16690349957370076,77502.028392102,0.4462850936624616,"(47.0, 52.0]","(16604.0, 18862.6]","(0.411, 0.461]","(11.0, 12.0]","(100.0, 120.0]","(0.419, 0.471]",0.33137955571970856,0.10884409198884579,-0.43923512331816045,-0.18939149983247744,0.25998439166102544,-0.3061262071632222,0,1.0,0.0,0.37039753176015694,505.21213660008993
59,83942,4,1000,60,0.4828403198860113,13291,3,3,0.4667232996629172,2,87102,fully_paid,0.0,1000.0,1000,109,0.011912987539015034,27526.69868816617,0.4828403198860113,"(56.0, 60.0]","(999.999, 5348.8]","(0.461, 0.516]","(1.999, 3.0]","(100.0, 120.0]","(0.471, 0.516]",0.05795295689272797,0.014467844952989266,0.10884409198884579,0.10985139502037945,0.25998439166102544,0.20345076441715004,0,1.0,0.0,0.35584207278422075,503.9532340081779
54,42213,7,8337,36,0.5064099676971675,17988,2,13,0.4116689510791991,1,60433,fully_paid,0.0,8337.0,8337,237,0.1974984009665269,35520.62784584999,0.5064099676971675,"(52.0, 56.0]","(5348.8, 8598.2]","(0.461, 0.516]","(12.0, 13.0]","(220.0, 243.0]","(0.471, 0.516]",-0.05329185165078776,-0.2946000282569388,0.10884409198884579,-0.2999333742323016,-0.07678982291809178,0.20345076441715004,0,1.0,0.0,0.17900687091804438,485.3605611612149
58,76162,2,27680,36,0.5422067960523453,26862,1,9,0.4641244655738457,0,55174,fully_paid,0.0,27680.0,27680,146,0.36343583414301095,49541.98323513213,0.5422067960523453,"(56.0, 60.0]","(24186.1, 37934.0]","(0.516, 0.57]","(8.0, 9.0]","(140.0, 160.4]","(0.516, 0.571]",0.05795295689272797,-0.13445038180117647,0.13191848904905776,-0.1947396781594812,-0.09277768540060845,0.10475665883230417,0,1.0,0.0,0.222843189698455,490.83889604459733
48,82455,2,20030,36,0.1857161216575839,10510,4,5,0.4364826685793809,1,0,fully_paid,0.0,20030.0,20030,189,0.2429203808137772,56591.74823485667,0.1857161216575839,"(47.0, 52.0]","(18862.6, 20926.2]","(0.147, 0.236]","(4.0, 6.0]","(181.0, 202.0]","(0.171, 0.251]",0.33137955571970856,0.22239607401517378,-0.13445038180117647,0.06769290798601699,-0.28144194367942776,-0.16027918017575785,0,1.0,0.0,0.32508115058504444,501.2120198621552
54,98503,6,17982,36,0.78344207780826,7169,3,12,0.2637612218223542,0,113858,fully_paid,0.0,17982.0,17982,225,0.18255281565028475,9150.644576119568,0.7834420778082601,"(52.0, 56.0]","(16604.0, 18862.6]","(0.654, 1.0]","(11.0, 12.0]","(220.0, 243.0]","(0.654, 0.992]",-0.05329185165078776,0.10884409198884579,-0.21292199724267166,-0.18939149983247744,-0.07678982291809178,-0.2535966658633725,0,1.0,0.0,0.21585224678204282,490.0223055201635
25,109513,2,13832,36,0.4548007804885516,34484,1,11,0.1988794167282805,0,0,charged_off,4885.016729167376,3441.03616722595,13832,74,0.12630463963182453,75822.2093703466,0.4548007804885516,"(21.999, 26.0]","(12907.0, 14821.5]","(0.411, 0.461]","(9.0, 11.0]","(57.0, 77.0]","(0.419, 0.471]",-0.24740817331384096,0.15480278288264576,-0.43923512331816045,0.06273149934350207,-0.016711328288050033,-0.3061262071632222,1,0.6468322202741921,10390.96383277405,0.23712260145471883,492.451971730859
43,44622,6,6676,60,0.5459664225681284,13202,3,13,0.5158457540087091,0,65726,fully_paid,0.0,6676.0,6676,175,0.1496122988660302,24180.974239954452,0.5459664225681284,"(39.0, 44.0]","(5348.8, 8598.2]","(0.516, 0.57]","(12.0, 13.0]","(160.4, 181.0]","(0.516, 0.571]",-0.2884295497508168,-0.2946000282569388,0.13191848904905776,-0.2999333742323016,-0.047407558765098286,0.10475665883230417,0,1.0,0.0,0.15658531776466067,482.1452176342802
23,49728,0,26744,60,0.2476391502529739,17173,0,7,0.6207759312486509,0,71389,fully_paid,0.0,26744.0,26744,117,0.5378056628056628,69346.87016353049,0.2476391502529739,"(21.999, 26.0]","(24186.1, 37934.0]","(0.236, 0.299]","(6.0, 7.0]","(100.0, 120.0]","(0.171, 0.251]",-0.24740817331384096,-0.13445038180117647,0.014467844952989266,-0.09513896158628819,0.25998439166102544,-0.16027918017575785,0,1.0,0.0,0.29505582872336866,498.4032917348151
31,38560,2,9237,36,0.3628198609648665,0,1,4,0.8108489692856908,3,99332,fully_paid,0.0,9237.0,9237,81,0.239548755186722,0.0,,"(30.0, 35.0]","(8598.2, 10961.8]","(0.363, 0.411]","(3.0, 4.0]","(77.0, 100.0]",,0.030024181367717683,-0.32262091449909625,0.3748646676594474,0.07258379578651378,-0.010397733131197675,,0,1.0,0.0,0.3661521286344419,504.84717064652943
26,64149,4,20105,36,0.4753967401853192,9761,0,12,0.7195135215254335,0,21150,fully_paid,0.0,20105.0,20105,50,0.3134109650968838,20532.324214497068,0.47539674018531913,"(21.999, 26.0]","(18862.6, 20926.2]","(0.461, 0.516]","(11.0, 12.0]","(35.999, 57.0]","(0.471, 0.516]",-0.24740817331384096,0.22239607401517378,0.10884409198884579,-0.18939149983247744,-0.05486506244834814,0.20345076441715004,0,1.0,0.0,0.2081540623058453,489.10060496617535
31,81658,7,5895,36,0.0391184555005847,33871,2,9,0.6808429369815054,0,25736,fully_paid,0.0,5895.0,5895,152,0.07219133459060961,865857.2933559131,0.0391184555005847,"(30.0, 35.0]","(5348.8, 8598.2]","(-0.001, 0.147]","(8.0, 9.0]","(140.0, 160.4]","(0.0012100000000000001, 0.171]",0.030024181367717683,-0.2946000282569388,0.06209022246805747,-0.1947396781594812,-0.09277768540060845,0.020636596775795362,0,1.0,0.0,0.2208713881220752,490.61046110762567
54,94683,8,13492,36,0.2197719897596259,19628,1,9,0.5458440243250456,1,74011,charged_off,2349.3991370146023,5820.2227208998265,13492,171,0.14249654108974155,89310.74438315816,0.2197719897596259,"(52.0, 56.0]","(12907.0, 14821.5]","(0.147, 0.236]","(8.0, 9.0]","(160.4, 181.0]","(0.171, 0.251]",-0.05329185165078776,0.15480278288264576,-0.13445038180117647,-0.1947396781594812,-0.047407558765098286,-0.16027918017575785,1,0.8258672445141859,7671.7772791001735,0.22375274243836474,490.94378243745666
59,68101,3,21950,60,0.2549429042445807,14713,0,4,0.5238471643153237,3,69527,fully_paid,0.0,21950.0,21950,45,0.3223153845024302,57710.960983973935,0.2549429042445807,"(56.0, 60.0]","(20926.2, 24186.1]","(0.236, 0.299]","(3.0, 4.0]","(35.999, 57.0]","(0.251, 0.312]",0.05795295689272797,-0.03410307099991913,0.014467844952989266,0.07258379578651378,-0.05486506244834814,0.15453155966427556,0,1.0,0.0,0.26607806392918226,495.5301135741599
34,62003,9,13252,36,0.1442726590884416,28937,5,13,0.3421675557577277,2,101053,fully_paid,0.0,13252.0,13252,152,0.21373159363256616,200571.61338005922,0.1442726590884416,"(30.0, 35.0]","(12907.0, 14821.5]","(-0.001, 0.147]","(12.0, 13.0]","(140.0, 160.4]","(0.0012100000000000001, 0.171]",0.030024181367717683,0.15480278288264576,0.06209022246805747,-0.2999333742323016,-0.09277768540060845,0.020636596775795362,0,1.0,0.0,0.25045060887041287,493.8981625031545
52,73793,2,12420,36,0.4212165420516684,0,4,10,0.3195511220867049,1,82622,charged_off,2734.057340101422,7752.083103523567,12420,115,0.1683086471616549,0.0,,"(47.0, 52.0]","(10961.8, 12907.0]","(0.411, 0.461]","(9.0, 11.0]","(100.0, 120.0]",,0.33137955571970856,0.20003378259465038,-0.43923512331816045,0.06273149934350207,0.25998439166102544,,1,0.7798665587680014,4667.916896476433,0.47309763512404385,513.6681025370191
57,49121,8,15074,36,0.3851834675867621,10852,2,11,0.5381021180247639,0,39847,charged_off,6701.981761996901,5106.77235796634,15074,123,0.3068748600394943,28173.587168705784,0.3851834675867621,"(56.0, 60.0]","(14821.5, 16604.0]","(0.363, 0.411]","(9.0, 11.0]","(120.0, 140.0]","(0.375, 0.419]",0.05795295689272797,0.014467844952989266,0.3748646676594474,0.06273149934350207,0.28999844701620564,0.020636596775795362,1,0.5553946024945668,9967.22764203366,0.4065494072730239,508.2574021964055
45,122238,8,5647,60,0.6847414620041548,37749,1,14,0.3330013272980213,0,46668,fully_paid,0.0,5647.0,5647,215,0.046196763690505405,55128.83634870493,0.6847414620041548,"(44.0, 47.0]","(5348.8, 8598.2]","(0.654, 1.0]","(13.0, 14.0]","(202.0, 220.0]","(0.654, 0.992]",0.010221554071538009,-0.2946000282569388,-0.21292199724267166,0.38178511050402103,-0.01621170299661753,-0.2535966658633725,0,1.0,0.0,0.23122121866321002,491.79380519299184
36,29808,4,4330,36,0.1758648864908008,14500,1,6,0.4818836059730971,0,65690,fully_paid,0.0,4330.0,4330,102,0.14526301663982824,82449.6594478425,0.17586488649080076,"(35.0, 39.0]","(999.999, 5348.8]","(0.147, 0.236]","(4.0, 6.0]","(100.0, 120.0]","(0.171, 0.251]",0.10553173387586309,0.014467844952989266,-0.13445038180117647,0.06769290798601699,0.25998439166102544,-0.16027918017575785,0,1.0,0.0,0.3898862754705658,506.8665666038287
50,74618,1,19999,36,0.4469496756816366,14431,4,11,0.0004469795888637,0,4146,fully_paid,0.0,19999.0,19999,51,0.2680184405907422,32287.75136259241,0.4469496756816366,"(47.0, 52.0]","(18862.6, 20926.2]","(0.411, 0.461]","(9.0, 11.0]","(35.999, 57.0]","(0.419, 0.471]",0.33137955571970856,0.22239607401517378,-0.43923512331816045,0.06273149934350207,-0.05486506244834814,-0.3061262071632222,0,1.0,0.0,0.3571556041857735,504.0677492701182
29,120590,1,12044,36,0.2239820025357707,26791,4,10,0.5934277904839411,0,66832,fully_paid,0.0,12044.0,12044,118,0.09987561157641596,119612.28891915717,0.2239820025357707,"(26.0, 30.0]","(10961.8, 12907.0]","(0.147, 0.236]","(9.0, 11.0]","(100.0, 120.0]","(0.171, 0.251]",-0.16200190681541482,0.20003378259465038,-0.13445038180117647,0.06273149934350207,0.25998439166102544,-0.16027918017575785,0,1.0,0.0,0.29392951578216137,498.29487072481174
